votes_photo1,votes_photo2,rang_photo1,rang_photo2,ratio_photo1,ratio_photo2,votes_ratio,rang_diff,ratio_diff,votes_diff,target,nom_profil,nom_challenge
595,770,523,563,2.156,2.404,0.7727272727272727,-40,-0.24799999999999978,-175,0,bruno,Demo Challenge 4
778,204,236,203,1.407,1.06,3.8137254901960786,33,0.347,574,0,bruno,Demo Challenge 5
125,357,142,227,2.021,1.484,0.35014005602240894,-85,0.5369999999999999,-232,1,bruno,Demo Challenge 1
278,277,561,170,2.443,1.44,1.0036101083032491,391,1.0030000000000001,1,0,bruno,Demo Challenge 2
510,232,545,535,1.867,1.181,2.1982758620689653,10,0.6859999999999999,278,1,bruno,Demo Challenge 3
758,294,266,478,1.675,1.4,2.578231292517007,-212,0.27500000000000013,464,1,bruno,Demo Challenge 4
178,656,217,574,0.513,2.203,0.27134146341463417,-357,-1.69,-478,1,bruno,Demo Challenge 5
333,694,460,402,1.931,1.071,0.47982708933717577,58,0.8600000000000001,-361,0,bruno,Demo Challenge 1
642,55,158,29,1.522,1.036,11.672727272727272,129,0.486,587,1,bruno,Demo Challenge 2
694,550,147,471,1.5,1.528,1.2618181818181817,-324,-0.028000000000000025,144,1,bruno,Demo Challenge 3
375,283,181,156,1.49,0.585,1.325088339222615,25,0.905,92,1,bruno,Demo Challenge 4
729,316,20,175,2.091,1.708,2.3069620253164556,-155,0.38300000000000023,413,1,bruno,Demo Challenge 5
267,480,64,340,1.6,0.961,0.55625,-276,0.6390000000000001,-213,0,bruno,Demo Challenge 1
623,284,447,573,1.312,1.245,2.193661971830986,-126,0.06699999999999995,339,0,bruno,Demo Challenge 2
274,580,441,244,1.235,0.577,0.4724137931034483,197,0.6580000000000001,-306,0,bruno,Demo Challenge 3
689,95,515,306,0.739,1.855,7.252631578947368,209,-1.116,594,0,bruno,Demo Challenge 4
276,787,331,537,1.655,0.632,0.35069885641677256,-206,1.0230000000000001,-511,0,bruno,Demo Challenge 5
269,168,552,424,2.265,2.105,1.6011904761904763,128,0.16000000000000014,101,1,bruno,Demo Challenge 1
116,340,509,522,1.908,1.986,0.3411764705882353,-13,-0.07800000000000007,-224,0,bruno,Demo Challenge 2
457,219,327,574,1.623,1.245,2.08675799086758,-247,0.3779999999999999,238,1,bruno,Demo Challenge 3
100,317,381,444,2.479,1.298,0.31545741324921134,-63,1.181,-217,1,bruno,Demo Challenge 4
368,656,71,442,1.377,1.469,0.5609756097560976,-371,-0.09200000000000008,-288,1,bruno,Demo Challenge 5
531,130,360,26,0.86,1.691,4.084615384615384,334,-0.8310000000000001,401,1,bruno,Demo Challenge 1
558,674,181,290,1.653,1.081,0.827893175074184,-109,0.5720000000000001,-116,1,bruno,Demo Challenge 2
279,566,53,479,0.531,2.44,0.4929328621908127,-426,-1.9089999999999998,-287,0,bruno,Demo Challenge 3
496,181,264,146,0.762,2.497,2.7403314917127073,118,-1.7349999999999999,315,1,bruno,Demo Challenge 4
758,273,36,198,2.377,0.663,2.7765567765567765,-162,1.7139999999999997,485,0,bruno,Demo Challenge 5
0,141,999,155,0.0,1.5,0.0,844,-1.5,-141,0,bruno,Perfect Shot
198,285,98,21,1.51,1.5,0.6947368421052632,77,0.010000000000000009,-87,0,bruno,Perfect Shot
301,255,14,42,1.33,1.5,1.1803921568627451,-28,-0.16999999999999993,46,1,bruno,Perfect Shot
194,287,102,19,1.33,1.5,0.6759581881533101,83,-0.16999999999999993,-93,0,bruno,Perfect Shot
247,296,50,16,1.47,1.55,0.8344594594594594,34,-0.08000000000000007,-49,0,bruno,Perfect Shot
314,264,10,35,1.33,1.33,1.1893939393939394,-25,0.0,50,1,bruno,Perfect Shot
241,186,55,110,1.5,1.33,1.2956989247311828,-55,0.16999999999999993,55,1,bruno,Perfect Shot
1000,1100,200,150,1.5,1.5,0.9090909090909091,50,0.0,-100,0,bruno,Bike Riders
1000,1100,200,150,1.5,1.5,0.9090909090909091,50,0.0,-100,0,bruno,Bike Riders
1000,1100,200,150,1.5,1.5,0.9090909090909091,50,0.0,-100,0,bruno,Movement
1000,1100,200,150,1.5,1.5,0.9090909090909091,50,0.0,-100,0,bruno,Bike Riders
1000,1100,200,150,1.5,1.5,0.9090909090909091,50,0.0,-100,0,bruno,Bike Riders
1000,1100,200,150,1.5,1.5,0.9090909090909091,50,0.0,-100,0,bruno,Movement
267,14,157,406,1.33,1.5,19.071428571428573,-249,-0.16999999999999993,253,1,bruno,Capturing Beige
211,224,212,199,1.33,1.5,0.9419642857142857,13,-0.16999999999999993,-13,0,bruno,Capturing Beige
251,205,172,218,1.5,2.5,1.224390243902439,-46,-1.0,46,0,bruno,Capturing Beige
202,204,221,219,1.33,1.5,0.9901960784313726,2,-0.16999999999999993,-2,0,bruno,Capturing Beige
229,283,194,144,1.4,1.33,0.8091872791519434,50,0.06999999999999984,-54,1,bruno,Capturing Beige
237,192,186,231,1.39,1.5,1.234375,-45,-0.1100000000000001,45,1,bruno,Capturing Beige
191,192,232,231,0.75,1.5,0.9947916666666666,1,-0.75,-1,0,bruno,Capturing Beige
281,173,145,250,1.5,1.33,1.6242774566473988,-105,0.16999999999999993,108,1,bruno,Capturing Beige
194,189,229,234,1.33,1.37,1.0264550264550265,-5,-0.040000000000000036,5,0,bruno,Capturing Beige
194,184,229,239,1.33,1.5,1.0543478260869565,-10,-0.16999999999999993,10,0,bruno,Capturing Beige
184,34,144,294,1.5,1.47,5.411764705882353,-150,0.030000000000000027,150,1,bruno,Screen Stars - Blossom Shine
171,178,157,150,1.5,1.5,0.9606741573033708,7,0.0,-7,0,bruno,Screen Stars - Blossom Shine
160,225,168,106,1.25,1.37,0.7111111111111111,62,-0.1200000000000001,-65,1,bruno,Screen Stars - Blossom Shine
227,157,104,171,1.5,1.25,1.4458598726114649,-67,0.25,70,1,bruno,Screen Stars - Blossom Shine
153,160,175,168,1.5,1.5,0.95625,7,0.0,-7,0,bruno,Screen Stars - Blossom Shine
153,151,175,177,1.5,1.5,1.0132450331125828,-2,0.0,2,1,bruno,Screen Stars - Blossom Shine
169,150,159,178,1.39,1.46,1.1266666666666667,-19,-0.07000000000000006,19,0,bruno,Screen Stars - Blossom Shine
115,36,420,507,1.5,0.78,3.1944444444444446,-87,0.72,79,1,bruno,"Ships, boats and Yachts"
251,246,286,290,0.92,1.35,1.0203252032520325,-4,-0.43000000000000005,5,1,bruno,"Ships, boats and Yachts"
221,196,315,340,1.33,1.49,1.1275510204081634,-25,-0.15999999999999992,25,0,bruno,"Ships, boats and Yachts"
213,118,323,417,1.35,0.56,1.805084745762712,-94,0.79,95,1,bruno,"Ships, boats and Yachts"
255,207,282,329,1.5,1.33,1.2318840579710144,-47,0.16999999999999993,48,0,bruno,"Ships, boats and Yachts"
135,311,400,241,1.78,1.5,0.4340836012861736,159,0.28,-176,1,bruno,"Ships, boats and Yachts"
193,244,343,292,1.49,1.33,0.7909836065573771,51,0.15999999999999992,-51,0,bruno,"Ships, boats and Yachts"
157,136,378,399,1.48,1.5,1.1544117647058822,-21,-0.020000000000000018,21,1,bruno,"Ships, boats and Yachts"
111,124,424,411,1.5,1.5,0.8951612903225806,13,0.0,-13,0,bruno,"Ships, boats and Yachts"
191,111,345,424,1.5,1.5,1.7207207207207207,-79,0.0,80,1,bruno,"Ships, boats and Yachts"
512,74,250,637,1.32,1.33,6.918918918918919,-387,-0.010000000000000009,438,1,bruno,Meaningful Memories
341,0,389,999,1.5,0.0,341.0,-610,1.5,341,1,bruno,Meaningful Memories
481,327,262,403,1.29,0.67,1.470948012232416,-141,0.62,154,0,bruno,Meaningful Memories
462,521,276,243,1.33,1.4,0.8867562380038387,33,-0.06999999999999984,-59,0,bruno,Meaningful Memories
317,421,413,311,1.5,1.5,0.7529691211401425,102,0.0,-104,1,bruno,Meaningful Memories
363,313,367,417,1.29,1.5,1.159744408945687,-50,-0.20999999999999996,50,0,bruno,Meaningful Memories
285,466,445,272,1.51,1.37,0.6115879828326181,173,0.1399999999999999,-181,0,bruno,Meaningful Memories
308,54,247,496,1.5,0.67,5.703703703703703,-249,0.83,254,1,bruno,Naturally Lit Portraits
278,384,277,186,1.42,1.5,0.7239583333333334,91,-0.08000000000000007,-106,0,bruno,Naturally Lit Portraits
277,349,278,208,1.25,1.5,0.7936962750716332,70,-0.25,-72,1,bruno,Naturally Lit Portraits
360,334,200,222,1.5,1.33,1.0778443113772456,-22,0.16999999999999993,26,1,bruno,Naturally Lit Portraits
251,251,304,304,0.67,0.75,1.0,0,-0.07999999999999996,0,0,bruno,Naturally Lit Portraits
241,241,314,314,0.79,1.53,1.0,0,-0.74,0,1,bruno,Naturally Lit Portraits
237,235,318,320,0.75,1.5,1.0085106382978724,-2,-0.75,2,1,bruno,Naturally Lit Portraits
269,91,286,465,1.13,1.42,2.956043956043956,-179,-0.29000000000000004,178,0,bruno,Naturally Lit Portraits
269,237,286,318,1.13,1.19,1.1350210970464134,-32,-0.06000000000000005,32,0,bruno,Naturally Lit Portraits
36,105,217,148,1.5,1.33,0.34285714285714286,69,0.16999999999999993,-69,0,bruno,Show Us Elegance
91,216,162,37,1.84,1.41,0.4212962962962963,125,0.43000000000000016,-125,0,bruno,Show Us Elegance
285,271,5,7,1.5,1.32,1.051660516605166,-2,0.17999999999999994,14,1,bruno,Show Us Elegance
178,234,75,22,0.67,1.5,0.7606837606837606,53,-0.83,-56,0,bruno,Show Us Elegance
173,231,80,24,1.5,1.52,0.7489177489177489,56,-0.020000000000000018,-58,0,bruno,Show Us Elegance
220,203,34,50,1.54,1.51,1.083743842364532,-16,0.030000000000000027,17,1,bruno,Show Us Elegance
124,59,129,194,0.66,1.5,2.1016949152542375,-65,-0.84,65,0,bruno,Show Us Elegance
297,0,285,999,1.5,0.0,297.0,-714,1.5,297,1,bruno,The Land Or The Sea
361,220,256,361,1.33,1.5,1.6409090909090909,-105,-0.16999999999999993,141,1,bruno,The Land Or The Sea
289,211,292,369,0.75,1.5,1.3696682464454977,-77,-0.75,78,0,bruno,The Land Or The Sea
242,278,339,302,1.55,1.5,0.8705035971223022,37,0.050000000000000044,-36,0,bruno,The Land Or The Sea
197,272,385,308,1.5,1.33,0.7242647058823529,77,0.16999999999999993,-75,0,bruno,The Land Or The Sea
238,197,343,385,0.46,1.5,1.2081218274111676,-42,-1.04,41,0,bruno,The Land Or The Sea
1015,0,88,999,1.5,0.0,1015.0,-911,1.5,1015,1,bruno,Creative Focus
368,1010,555,90,1.33,1.33,0.36435643564356435,465,0.0,-642,1,bruno,Creative Focus
372,1224,551,12,1.5,1.33,0.30392156862745096,539,0.16999999999999993,-852,0,bruno,Creative Focus
1099,402,41,524,1.44,1.5,2.7338308457711444,-483,-0.06000000000000005,697,1,bruno,Creative Focus
324,348,599,575,1.33,1.5,0.9310344827586207,24,-0.16999999999999993,-24,1,bruno,Creative Focus
340,368,583,555,1.49,1.5,0.9239130434782609,28,-0.010000000000000009,-28,1,bruno,Creative Focus
384,805,540,260,1.33,0.94,0.47701863354037266,280,0.3900000000000001,-421,0,bruno,Creative Focus
247,232,678,693,1.49,0.94,1.0646551724137931,-15,0.55,15,0,bruno,Creative Focus
160,867,764,206,1.78,1.33,0.1845444059976932,558,0.44999999999999996,-707,0,bruno,Creative Focus
160,324,764,599,1.78,1.15,0.49382716049382713,165,0.6300000000000001,-164,0,bruno,Creative Focus
0,853,999,854,0.0,1.51,0.0,145,-1.51,-853,0,bruno,Built Among Nature
785,1530,921,207,1.5,1.5,0.5130718954248366,714,0.0,-745,0,bruno,Built Among Nature
767,1640,939,112,1.33,1.5,0.4676829268292683,827,-0.16999999999999993,-873,1,bruno,Built Among Nature
1806,1321,38,408,1.33,1.51,1.3671461014383044,-370,-0.17999999999999994,485,0,bruno,Built Among Nature
1293,932,436,779,1.33,1.5,1.3873390557939915,-343,-0.16999999999999993,361,0,bruno,Built Among Nature
1668,694,90,1012,1.17,1.71,2.403458213256484,-922,-0.54,974,0,bruno,Built Among Nature
1662,1602,94,141,1.5,1.5,1.0374531835205993,-47,0.0,60,0,bruno,Built Among Nature
1028,996,683,715,1.5,1.47,1.0321285140562249,-32,0.030000000000000027,32,0,bruno,Built Among Nature
557,1933,1145,12,1.5,1.5,0.28815312984997415,1133,0.0,-1376,0,bruno,Built Among Nature
1640,557,112,1145,1.5,1.5,2.9443447037701973,-1033,0.0,1083,0,bruno,Built Among Nature
183,552,959,631,0.72,1.33,0.33152173913043476,328,-0.6100000000000001,-369,0,bruno,Let’s Take a Selfie
749,541,455,642,1.5,1.5,1.3844731977818854,-187,0.0,208,0,bruno,Let’s Take a Selfie
824,1281,402,33,1.5,1.33,0.6432474629195941,369,0.16999999999999993,-457,0,bruno,Let’s Take a Selfie
500,595,682,590,1.63,0.75,0.8403361344537815,92,0.8799999999999999,-95,0,bruno,Let’s Take a Selfie
498,1093,684,169,1.5,1.25,0.4556267154620311,515,0.25,-595,1,bruno,Let’s Take a Selfie
489,610,693,575,1.5,1.33,0.8016393442622951,118,0.16999999999999993,-121,0,bruno,Let’s Take a Selfie
1078,488,182,694,0.75,0.95,2.209016393442623,-512,-0.19999999999999996,590,0,bruno,Let’s Take a Selfie
588,484,597,698,0.67,1.33,1.2148760330578512,-101,-0.66,104,0,bruno,Let’s Take a Selfie
843,1011,387,243,1.33,1.5,0.8338278931750742,144,-0.16999999999999993,-168,0,bruno,Let’s Take a Selfie
780,843,433,387,1.78,1.33,0.9252669039145908,46,0.44999999999999996,-63,0,bruno,Let’s Take a Selfie
0,266,999,471,0.0,1.5,0.0,528,-1.5,-266,0,bruno,Forever Flowers
239,130,498,607,1.35,1.33,1.8384615384615384,-109,0.020000000000000018,109,0,bruno,Forever Flowers
141,277,596,460,1.5,0.8,0.5090252707581228,136,0.7,-136,0,bruno,Forever Flowers
269,221,468,516,1.35,0.75,1.2171945701357465,-48,0.6000000000000001,48,1,bruno,Forever Flowers
286,1198,451,4,1.68,1.25,0.2387312186978297,447,0.42999999999999994,-912,1,bruno,Forever Flowers
247,1069,490,25,1.39,1.5,0.23105706267539758,465,-0.1100000000000001,-822,0,bruno,Forever Flowers
228,824,509,162,1.49,1.5,0.2766990291262136,347,-0.010000000000000009,-596,0,bruno,Forever Flowers
253,125,484,612,1.5,1.5,2.024,-128,0.0,128,1,bruno,Forever Flowers
238,153,499,583,1.5,1.09,1.5555555555555556,-84,0.4099999999999999,85,1,bruno,Forever Flowers
198,1321,1072,70,2.14,1.18,0.14988644965934897,1002,0.9600000000000002,-1123,0,bruno,People and Architecture
384,604,924,709,1.33,1.33,0.6357615894039735,215,0.0,-220,1,bruno,People and Architecture
572,1467,739,18,1.33,1.33,0.38991138377641443,721,0.0,-895,1,bruno,People and Architecture
1348,1179,55,194,1.28,1.27,1.1433418150975403,-139,0.010000000000000009,169,1,bruno,People and Architecture
770,595,561,717,1.33,1.47,1.2941176470588236,-156,-0.1399999999999999,175,1,bruno,People and Architecture
676,1117,640,252,1.5,1.6,0.6051924798567592,388,-0.10000000000000009,-441,0,bruno,People and Architecture
949,1505,410,11,1.5,1.5,0.6305647840531562,399,0.0,-556,1,bruno,People and Architecture
555,1268,756,111,0.73,1.5,0.43769716088328076,645,-0.77,-713,0,bruno,People and Architecture
1015,1356,349,50,1.33,0.63,0.7485250737463127,299,0.7000000000000001,-341,0,bruno,People and Architecture
734,1015,591,349,1.5,1.33,0.723152709359606,242,0.16999999999999993,-281,0,bruno,People and Architecture
374,0,518,999,1.5,0.0,374.0,-481,1.5,374,1,bruno,A New Approach
305,382,586,511,1.33,1.33,0.7984293193717278,75,0.0,-77,0,bruno,A New Approach
1073,301,69,590,1.5,1.31,3.564784053156146,-521,0.18999999999999995,772,0,bruno,A New Approach
287,292,605,600,1.33,1.5,0.9828767123287672,5,-0.16999999999999993,-5,0,bruno,A New Approach
1122,334,41,557,1.78,1.33,3.3592814371257487,-516,0.44999999999999996,788,0,bruno,A New Approach
377,275,515,617,1.5,1.51,1.3709090909090909,-102,-0.010000000000000009,102,1,bruno,A New Approach
1123,273,40,619,1.02,1.5,4.113553113553113,-579,-0.48,850,0,bruno,A New Approach
934,180,176,712,1.5,1.5,5.188888888888889,-536,0.0,754,1,bruno,A New Approach
227,346,665,545,1.0,1.33,0.6560693641618497,120,-0.33000000000000007,-119,0,bruno,A New Approach
0,1395,999,513,0.0,1.33,0.0,486,-1.33,-1395,0,bruno,One Desolate Tree
2017,1275,39,630,1.5,1.5,1.5819607843137256,-591,0.0,742,0,bruno,One Desolate Tree
1870,927,97,975,1.5,1.44,2.017259978425027,-878,0.06000000000000005,943,1,bruno,One Desolate Tree
785,1653,1117,259,1.52,1.33,0.4748941318814277,858,0.18999999999999995,-868,1,bruno,One Desolate Tree
2093,1807,14,137,1.5,1.09,1.158273381294964,-123,0.4099999999999999,286,0,bruno,One Desolate Tree
1019,1124,883,779,1.5,1.33,0.9065836298932385,104,0.16999999999999993,-105,0,bruno,One Desolate Tree
1761,1112,169,791,1.5,1.33,1.58363309352518,-622,0.16999999999999993,649,0,bruno,One Desolate Tree
1203,2014,701,41,1.57,1.5,0.5973187686196624,660,0.07000000000000006,-811,0,bruno,One Desolate Tree
1720,796,199,1106,1.33,1.5,2.1608040201005023,-907,-0.16999999999999993,924,0,bruno,One Desolate Tree
1152,796,751,1106,1.5,1.5,1.4472361809045227,-355,0.0,356,0,bruno,One Desolate Tree
963,293,894,1480,1.5,0.55,3.2866894197952217,-586,0.95,670,1,bruno,Finding Beauty In The Ugly
2018,1323,48,560,1.5,1.5,1.525321239606954,-512,0.0,695,1,bruno,Finding Beauty In The Ugly
1091,2332,776,4,1.25,1.5,0.46783876500857635,772,-0.25,-1241,1,bruno,Finding Beauty In The Ugly
2029,1199,45,674,1.5,1.25,1.6922435362802335,-629,0.25,830,0,bruno,Finding Beauty In The Ugly
2093,625,27,1220,1.5,1.49,3.3488,-1193,0.010000000000000009,1468,0,bruno,Finding Beauty In The Ugly
1911,1682,77,225,1.41,1.5,1.1361474435196195,-148,-0.09000000000000008,229,1,bruno,Finding Beauty In The Ugly
924,1602,933,298,1.5,1.34,0.5767790262172284,635,0.15999999999999992,-678,0,bruno,Finding Beauty In The Ugly
1842,870,113,986,1.33,1.33,2.117241379310345,-873,0.0,972,0,bruno,Finding Beauty In The Ugly
1096,1219,771,656,1.33,1.5,0.8990976210008204,115,-0.16999999999999993,-123,0,bruno,Finding Beauty In The Ugly
1096,1056,771,809,1.33,1.33,1.0378787878787878,-38,0.0,40,0,bruno,Finding Beauty In The Ugly
185,557,1151,801,1.33,1.5,0.33213644524236985,350,-0.16999999999999993,-372,0,bruno,Captivating Cities
1156,1169,229,216,1.28,1.5,0.9888793840889649,13,-0.21999999999999997,-13,0,bruno,Captivating Cities
1484,799,14,568,1.48,1.51,1.8573216520650813,-554,-0.030000000000000027,685,0,bruno,Captivating Cities
1126,1079,258,304,1.49,1.33,1.0435588507877664,-46,0.15999999999999992,47,0,bruno,Captivating Cities
589,1352,769,55,1.51,1.48,0.4356508875739645,714,0.030000000000000027,-763,1,bruno,Captivating Cities
748,1186,614,199,1.5,1.5,0.6306913996627319,415,0.0,-438,1,bruno,Captivating Cities
1051,501,332,857,1.33,1.28,2.097804391217565,-525,0.050000000000000044,550,0,bruno,Captivating Cities
1294,398,96,960,1.33,1.5,3.251256281407035,-864,-0.16999999999999993,896,0,bruno,Captivating Cities
593,1084,765,299,1.62,1.33,0.5470479704797048,466,0.29000000000000004,-491,0,bruno,Captivating Cities
1237,1084,150,299,1.33,1.33,1.1411439114391144,-149,0.0,153,0,bruno,Captivating Cities
1509,316,132,921,1.5,0.76,4.775316455696203,-789,0.74,1193,1,bruno,Weddings
1446,1119,173,414,1.5,1.5,1.292225201072386,-241,0.0,327,0,bruno,Weddings
1401,1229,206,326,1.49,1.5,1.1399511798209927,-120,-0.010000000000000009,172,0,bruno,Weddings
1366,1294,231,275,1.4,1.5,1.0556414219474497,-44,-0.10000000000000009,72,0,bruno,Weddings
2296,998,1,513,1.32,1.31,2.3006012024048097,-512,0.010000000000000009,1298,1,bruno,Weddings
1863,1238,24,318,1.51,1.42,1.5048465266558966,-294,0.09000000000000008,625,0,bruno,Weddings
986,1723,523,51,1.0,1.08,0.5722576900754498,472,-0.08000000000000007,-737,0,bruno,Weddings
1453,1137,169,400,1.39,1.42,1.27792436235708,-231,-0.030000000000000027,316,0,bruno,Weddings
1511,1513,131,130,1.5,0.67,0.998678122934567,1,0.83,-2,0,bruno,Weddings
1307,1513,268,130,1.33,0.67,0.8638466622604097,138,0.66,-206,0,bruno,Weddings
41,174,333,201,1.33,1.33,0.23563218390804597,132,0.0,-133,0,bruno,Seascapes
252,194,126,181,1.33,1.5,1.2989690721649485,-55,-0.16999999999999993,58,0,bruno,Seascapes
159,184,216,191,1.5,1.33,0.8641304347826086,25,0.16999999999999993,-25,0,bruno,Seascapes
134,220,240,155,1.5,1.5,0.6090909090909091,85,0.0,-86,0,bruno,Seascapes
164,136,211,238,1.5,1.33,1.2058823529411764,-27,0.16999999999999993,28,1,bruno,Seascapes
180,167,195,208,1.5,1.5,1.0778443113772456,-13,0.0,13,1,bruno,Seascapes
155,171,220,204,1.5,1.32,0.9064327485380117,16,0.17999999999999994,-16,1,bruno,Seascapes
426,70,218,542,1.33,1.33,6.085714285714285,-324,0.0,356,1,bruno,New Or Old
273,284,341,330,1.5,1.5,0.9612676056338029,11,0.0,-11,0,bruno,New Or Old
276,266,338,348,1.43,1.29,1.037593984962406,-10,0.1399999999999999,10,1,bruno,New Or Old
263,259,351,355,1.37,1.37,1.0154440154440154,-4,0.0,4,1,bruno,New Or Old
316,277,298,337,1.78,1.5,1.1407942238267148,-39,0.28,39,0,bruno,New Or Old
344,250,270,364,1.5,0.92,1.376,-94,0.58,94,1,bruno,New Or Old
250,252,364,362,1.5,1.5,0.9920634920634921,2,0.0,-2,1,bruno,New Or Old
178,248,438,366,1.5,1.78,0.717741935483871,72,-0.28,-70,0,bruno,New Or Old
0,1417,999,20,0.0,1.5,0.0,979,-1.5,-1417,0,bruno,Memorable Brands
1191,1295,163,70,1.33,1.33,0.9196911196911197,93,0.0,-104,0,bruno,Memorable Brands
643,526,663,780,0.99,1.5,1.2224334600760456,-117,-0.51,117,0,bruno,Memorable Brands
1139,577,211,729,1.04,1.78,1.974003466204506,-518,-0.74,562,0,bruno,Memorable Brands
750,823,564,503,1.33,0.99,0.9113001215066828,61,0.3400000000000001,-73,1,bruno,Memorable Brands
1140,501,210,804,1.5,1.08,2.2754491017964074,-594,0.41999999999999993,639,0,bruno,Memorable Brands
1277,1119,84,231,1.5,1.3,1.1411974977658623,-147,0.19999999999999996,158,0,bruno,Memorable Brands
479,372,826,933,1.5,1.49,1.2876344086021505,-107,0.010000000000000009,107,1,bruno,Memorable Brands
736,371,574,934,1.78,1.33,1.9838274932614555,-360,0.44999999999999996,365,1,bruno,Memorable Brands
0,579,999,809,0.0,1.5,0.0,190,-1.5,-579,0,bruno,Captivating Cities
1170,1177,243,236,1.28,1.5,0.994052676295667,7,-0.21999999999999997,-7,0,bruno,Captivating Cities
1484,799,19,596,1.48,1.51,1.8573216520650813,-577,-0.030000000000000027,685,0,bruno,Captivating Cities
1297,1104,123,305,1.49,1.33,1.1748188405797102,-182,0.15999999999999992,193,0,bruno,Captivating Cities
589,1386,799,57,1.51,1.48,0.424963924963925,742,0.030000000000000027,-797,1,bruno,Captivating Cities
748,1186,643,227,1.5,1.5,0.6306913996627319,416,0.0,-438,1,bruno,Captivating Cities
1051,518,358,869,1.33,1.28,2.028957528957529,-511,0.050000000000000044,533,0,bruno,Captivating Cities
1331,398,91,989,1.33,1.5,3.3442211055276383,-898,-0.16999999999999993,933,0,bruno,Captivating Cities
593,1084,795,325,1.62,1.33,0.5470479704797048,470,0.29000000000000004,-491,0,bruno,Captivating Cities
1345,1084,82,325,1.33,1.33,1.2407749077490775,-243,0.0,261,0,bruno,Captivating Cities
371,90,515,781,1.5,0.46,4.122222222222222,-266,1.04,281,1,bruno,Words vs Letter
477,372,412,514,1.5,1.5,1.282258064516129,-102,0.0,105,1,bruno,Words vs Letter
352,348,534,538,1.33,1.33,1.0114942528735633,-4,0.0,4,1,bruno,Words vs Letter
1103,500,21,391,1.55,1.33,2.206,-370,0.21999999999999997,603,1,bruno,Words vs Letter
427,342,459,544,1.33,1.5,1.2485380116959064,-85,-0.16999999999999993,85,1,bruno,Words vs Letter
334,431,552,455,1.5,1.33,0.7749419953596288,97,0.16999999999999993,-97,1,bruno,Words vs Letter
485,476,405,413,1.4,1.33,1.01890756302521,-8,0.06999999999999984,9,0,bruno,Words vs Letter
496,328,394,558,0.93,1.5,1.5121951219512195,-164,-0.57,168,0,bruno,Words vs Letter
0,602,999,794,0.0,1.5,0.0,205,-1.5,-602,0,bruno,Captivating Cities
1185,1192,243,236,1.28,1.5,0.9941275167785235,7,-0.21999999999999997,-7,0,bruno,Captivating Cities
1484,799,21,605,1.48,1.51,1.8573216520650813,-584,-0.030000000000000027,685,0,bruno,Captivating Cities
1297,1104,135,319,1.49,1.33,1.1748188405797102,-184,0.15999999999999992,193,0,bruno,Captivating Cities
589,1386,807,60,1.51,1.48,0.424963924963925,747,0.030000000000000027,-797,1,bruno,Captivating Cities
748,1186,654,242,1.5,1.5,0.6306913996627319,412,0.0,-438,1,bruno,Captivating Cities
1051,526,369,870,1.33,1.28,1.9980988593155893,-501,0.050000000000000044,525,0,bruno,Captivating Cities
1331,421,103,976,1.33,1.5,3.161520190023753,-873,-0.16999999999999993,910,0,bruno,Captivating Cities
593,1133,803,292,1.62,1.33,0.5233892321270962,511,0.29000000000000004,-540,0,bruno,Captivating Cities
1345,1133,94,292,1.33,1.33,1.1871138570167696,-198,0.0,212,0,bruno,Captivating Cities
0,602,999,803,0.0,1.5,0.0,196,-1.5,-602,0,bruno,Captivating Cities
1185,1192,247,240,1.28,1.5,0.9941275167785235,7,-0.21999999999999997,-7,0,bruno,Captivating Cities
1484,799,22,613,1.48,1.51,1.8573216520650813,-591,-0.030000000000000027,685,0,bruno,Captivating Cities
1297,1104,140,325,1.49,1.33,1.1748188405797102,-185,0.15999999999999992,193,0,bruno,Captivating Cities
589,1386,816,63,1.51,1.48,0.424963924963925,753,0.030000000000000027,-797,1,bruno,Captivating Cities
748,1186,662,246,1.5,1.5,0.6306913996627319,416,0.0,-438,1,bruno,Captivating Cities
1051,526,375,879,1.33,1.28,1.9980988593155893,-504,0.050000000000000044,525,0,bruno,Captivating Cities
1331,421,108,985,1.33,1.5,3.161520190023753,-877,-0.16999999999999993,910,0,bruno,Captivating Cities
593,1133,812,298,1.62,1.33,0.5233892321270962,514,0.29000000000000004,-540,0,bruno,Captivating Cities
1345,1133,98,298,1.33,1.33,1.1871138570167696,-200,0.0,212,0,bruno,Captivating Cities
648,0,621,999,1.5,0.0,648.0,-378,1.5,648,1,bruno,Your Legacy
663,562,612,650,1.5,1.33,1.1797153024911031,-38,0.16999999999999993,101,1,bruno,Your Legacy
379,461,818,736,1.33,1.33,0.8221258134490239,82,0.0,-82,0,bruno,Your Legacy
388,397,809,800,1.33,1.5,0.9773299748110831,9,-0.16999999999999993,-9,1,bruno,Your Legacy
1023,1205,314,146,1.4,1.33,0.8489626556016597,168,0.06999999999999984,-182,0,bruno,Your Legacy
1047,1085,292,255,1.5,1.4,0.9649769585253456,37,0.10000000000000009,-38,0,bruno,Your Legacy
1137,494,210,703,1.33,1.5,2.3016194331983804,-493,-0.16999999999999993,643,1,bruno,Your Legacy
285,1294,911,81,1.33,1.33,0.22024729520865532,830,0.0,-1009,0,bruno,Your Legacy
67,285,548,330,1.78,1.33,0.23508771929824562,218,0.44999999999999996,-218,0,bruno,Screen Stars - Tropic Rush
